Opening,YYYYMM,Count
"Italian Game: Evans Gambit, Compromised Defense",201302,3.0
Polish Opening: German Defense,201302,
"King's Indian Defense: Orthodox Variation, Gligoric-Taimanov System",201302,4.0
"Queen's Pawn Game: Torre Attack, Gruenfeld Variation",201302,6.0
"Neo-Gruenfeld Defense: Classical Variation, Modern Defense",201302,1.0
"Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line",201302,4.0
"Queen's Gambit Declined: Semi-Slav, Abrahams Variation",201302,2.0
"Alekhine Defense: Four Pawns Attack, 6...Nc6",201302,5.0
"King's Indian Defense: Saemisch Variation, Yates Defense",201302,5.0
"Sicilian Defense: Closed Variation, Chameleon Variation",201302,1.0
Pirc Defense: Austrian Attack #2,201302,1.0
"Caro-Kann Defense: Advance Variation, Van der Wiel Attack, Dreyev Defense",201302,
"Sicilian Defense: Najdorf Variation, Scheveningen Variation",201302,3.0
"King's Gambit Accepted: Cunningham, Bertin Gambit",201302,6.0
Latvian Gambit: Fraser Defense,201302,2.0
Bronstein Gambit,201302,1.0
Zukertort Opening: The Walrus,201302,
"Queen's Gambit Declined: Pseudo-Tarrasch Variation, Primitive Pillsbury Variation",201302,4.0
Nimzo-Indian Defense: Fischer Variation,201302,
"Italian Game: Scotch Gambit, Canal Variation",201302,
"Sicilian Defense: Scheveningen Variation, Keres Attack",201302,3.0
Scandinavian Defense: 2.b3,201302,1.0
Nimzo-Larsen Attack: Graz Attack,201302,2.0
Alekhine Defense: Saemisch Attack,201302,15.0
"Indian Game: Paleface Attack, Blackmar-Diemer Gambit Deferred",201302,6.0
"Tarrasch Defense: Classical Variation, Spassky Variation",201302,
"Queen's Indian Defense: Classical Variation, Traditional Variation",201302,4.0
"Ruy Lopez: Closed Variations, Closed Defense #2",201302,1.0
"King's Gambit: Panteldakis Countergambit, Symmetrical Variation",201302,
Richter-Veresov Attack #2,201302,3.0
"Alekhine Defense: Four Pawns Attack, Cambridge Gambit",201302,3.0
"Gruenfeld Defense: Three Knights Variation, Vienna Variation",201302,
Queen's Gambit Accepted: Mannheim Variation,201302,2.0
"French Defense: Advance Variation, Ruisdonk Gambit",201302,6.0
"King's Gambit Accepted, Mason-Keres Gambit",201302,
"King's Gambit Accepted, Cunningham Defense, Bertin Gambit",201302,1.0
"Four Knights: Scotch Variation, Belgrade Gambit, Modern Defense",201302,
"Blackmar-Diemer Gambit Declined, Elbert Countergambit",201302,1.0
"King's Gambit Accepted, Kieseritzky Gambit, Brentano Defense",201302,
"French Defense: Tarrasch Variation, Open System, Main Line",201302,5.0
"Sicilian Defense: Sozin Attack, Leonhardt Variation",201302,12.0
Semi-Slav Defense: Semi-Meran Variation,201302,3.0
"Scotch Game: Classical Variation, Blackburne Attack",201302,
Van Geet Opening: Billockus-Johansen Gambit,201302,2.0
"Nimzo-Indian Defense: Normal Variation, Schlechter Defense",201302,3.0
Colle System: Rhamphorhynchus Variation,201302,
Russian Game: Kaufmann Attack,201302,
"King's Gambit Accepted, Muzio Gambit, Wild Muzio Gambit",201302,4.0
"Russian Game: Classical Attack, Mason-Showalter Variation",201302,1.0
"Latvian Gambit Accepted, Bilguer Variation",201302,7.0
"Sicilian Defense: Smith-Morra Gambit Accepted, Morphy Defense",201302,9.0
"King's Indian Defense: Saemisch Variation, Panno Formation",201302,
Semi-Slav Defense: Chigorin Defense,201302,16.0
"Ruy Lopez: Marshall Attack, Modern Variation",201302,3.0
Sicilian Defense: Amazon Attack,201302,3.0
"Vienna Game: Vienna Gambit, Cunningham Defense",201302,1.0
"Russian Game: Modern Attack, Center Attack",201302,2.0
"Pterodactyl Defense: Eastern, Rhamphorhynchus",201302,
Benoni Defense: Czech Benoni Defense,201302,8.0
"Sicilian Defense: Nimzowitsch Variation, Main Line",201302,
"Sicilian Defense: Closed Variation, Grob Attack",201302,
"Italian Game: Giuoco Piano, Aitken Variation",201302,1.0
"Sicilian Defense: Najdorf Variation, Dekker Gambit",201302,
Tayler Opening,201302,1.0
Bogo-Indian Defense: Haiti Variation,201302,2.0
"Queen's Indian Defense: Fianchetto Variation, Saemisch Variation",201302,1.0
"King's Gambit Accepted, Carrera Gambit",201302,
King's Indian Attack: Spassky Variation,201302,
"Ruy Lopez: Closed Variations, Yates Variation",201302,
Benoni Defense: Woozle,201302,
"Italian Game: Evans Gambit, McDonnell Defense, Main Line",201302,
"Queen's Gambit Accepted: Alekhine Defense, Borisenko-Furman Variation",201302,
English Opening: Adorjan Defense,201302,1.0
"Ruy Lopez: Berlin Defense, Fishing Pole Variation",201302,7.0
"Sicilian Defense: Kan Variation, Polugaevsky Variation",201302,2.0
"King's Indian Defense: Four Pawns Attack, Normal Attack",201302,1.0
"Scandinavian Defense: Anderssen Counterattack, Orthodox Attack",201302,2.0
Bishop's Opening: Lewis Gambit,201302,3.0
"Ruy Lopez: Closed Variations, Balla Variation",201302,1.0
Philidor Defense: Paulsen Attack,201302,2.0
"Nimzowitsch Defense: Scandinavian Variation, Aachen Gambit",201302,1.0
"English Opening: King's English Variation, Four Knights Variation, Bradley Beach Variation",201302,4.0
"Benoni Defense: Classical Variation, New York Variation",201302,
"Caro-Kann Defense: Classical Variation, Seirawan Variation",201302,
English Opening: Neo-Catalan Declined,201302,
Ware Defense: Snagglepuss Defense,201302,3.0
Indian Game: Polish Variation,201302,2.0
Caro-Kann Defense: Ulysses Gambit,201302,3.0
"Englund Gambit Complex Declined, Diemer Counterattack",201302,1.0
"Italian Game: Two Knights Defense, Blackburne Variation",201302,
"French Defense: Tarrasch, Eliskases Variation",201302,
"Ruy Lopez: Closed Variations, Keres Defense",201302,
"Ruy Lopez: Closed Variations, Bogoljubov Variation",201302,4.0
Scotch Game: Horwitz Attack,201302,1.0
"Ponziani Opening: Ponziani Countergambit, Schmidt Attack",201302,
"Sicilian Defense: Dragon, Classical, Grigoriev Variation",201302,2.0
Owen Defense: Naselwaus Gambit,201302,2.0
"Nimzo-Indian Defense: Normal Variation, Gligoric System",201302,6.0
"Nimzo-Indian Defense: Three Knights, Euwe Variation",201302,
"Ruy Lopez: Morphy Defense, Norwegian Variation, Nightingale Gambit",201302,3.0
"Alekhine Defense: Scandinavian Variation, Myers Gambit",201302,
"Four Knights Game: Scotch Variation, Oxford Gambit",201302,1.0
"Queen's Gambit Declined: Tartakower Variation, Exchange Variation",201302,1.0
"French Defense: MacCutcheon Variation, Lasker Variation #2",201302,2.0
Queen's Indian Defense: Anti-Queen's Indian System,201302,
"Queen's Gambit Refused: Chigorin Defense, Exchange Variation, Costa's Line",201302,
"Sicilian Defense: Scheveningen Variation, Classical Variation, Paulsen Variation",201302,
"Ruy Lopez: Open, 6.d4",201302,2.0
"Queen's Pawn Game: Veresov Attack, Two Knights System, Gruenfeld Defense",201302,
"Sicilian Defense: Smith-Morra Gambit Accepted, Larsen Defense",201302,
"Nimzo-Indian Defense: Normal Variation, Huebner Deferred",201302,5.0
"King's Indian Defense: Saemisch Variation, Closed Variation",201302,1.0
"King's Gambit Accepted: Bishop's Gambit, Steinitz Defense",201302,1.0
"Russian Game: Classical Attack, Jaenisch Variation",201302,1.0
Valencia Opening,201302,2.0
Old Indian Defense: Normal Variation,201302,
Bishop's Opening: McDonnell Gambit,201302,
"Vienna Game: Vienna Gambit, Pierce Gambit",201302,3.0
"Pterodactyl Defense: Eastern, Anhanguera",201302,2.0
Bishop's Opening: Warsaw Gambit,201302,3.0
"Queen's Indian Defense: Kasparov-Petrosian Variation, Main Line",201302,1.0
"Queen's Gambit Declined: Modern, Knight Defense #3",201302,2.0
"King's Indian Defense: Normal Variation, Deferred Fianchetto",201302,3.0
"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line",201302,
Neo-Gruenfeld Defense: Delayed Exchange Variation #2,201302,
"Alekhine Defense: Four Pawns Attack, Fianchetto Variation",201302,
"French Defense: Tarrasch Variation, Open System, Euwe-Keres Line",201302,6.0
"French Defense: Tarrasch Variation, Guimard Defense, Main Line",201302,1.0
Alekhine Defense: Steiner Variation,201302,2.0
Bird Opening: Hobbs Gambit,201302,1.0
"Nimzowitsch Defense: Scandinavian Variation, Bogoljubov Variation, Nimzowitsch Gambit",201302,3.0
Queen's Gambit Declined: Cambridge Springs Defense: 7.cxd5,201302,
"Sicilian Defense: Morphy Gambit, Andreaschek Gambit",201302,3.0
"King's Gambit Accepted: Bishop's Gambit, Bledow Variation",201302,1.0
"English Opening: Anglo-Indian Defense, Anti-Anti-Gruenfeld",201302,3.0
Indian Game: Dzindzi-Indian Defense,201302,
"English Opening: King's English Variation, Four Knights Variation, Flexible Line",201302,5.0
King's Indian Defense: Exchange Variation,201302,1.0
Nimzo-Larsen Attack: Pachman Gambit,201302,
"Sicilian Defense: Snyder Variation, Queen Fianchetto Variation",201302,2.0
"Alekhine Defense: Modern Variation, Panov Variation",201302,
"Ruy Lopez: Schliemann Defense, Moehring Variation",201302,
King's Pawn Game: Schulze-Mueller Gambit,201302,2.0
"Nimzo-Indian Defense: Classical Variation, Milner-Barry Variation",201302,1.0
King's Indian Defense: Petrosian Variation,201302,1.0
Indian Game: Medusa Gambit,201302,2.0
"Ruy Lopez: Berlin Defense, l'Hermet Variation",201302,4.0
Sicilian Defense: Kupreichik Variation,201302,
"Sicilian Defense: O'Kelly Variation, Reti System",201302,
"Semi-Slav Defense: Meran Variation, Lundin Variation",201302,3.0
"French Defense: Rubinstein Variation, Kasparov Attack",201302,1.0
"Sicilian Defense: Alapin Variation, Barmen Defense, Endgame Variation",201302,
"Sicilian Defense: Nimzowitsch Variation, Exchange Variation",201302,2.0
"French Defense: Rubinstein Variation, Ellis Gambit",201302,3.0
Van Geet Opening: Hector Gambit,201302,1.0
"Scandinavian Defense: Main Line, Leonhardt Gambit",201302,14.0
"Sicilian Defense: Smith-Morra Gambit, Danish Variation",201302,4.0
"English Opening: Agincourt Defense, Neo-Catalan Declined",201302,1.0
"French Defense: Steinitz Variation, Gledhill Attack",201302,1.0
"Sicilian Defense: Scheveningen Variation, Matanovic Attack",201302,4.0
"Queen's Pawn, Mengarini Attack",201302,1.0
Rubinstein Opening: Bogoljubov Defense,201302,1.0
"King's Gambit Accepted, Muzio Gambit, Sarratt Defense",201302,3.0
Rubinstein Opening: Classical Defense,201302,2.0
Indian Game: Doery Indian,201302,4.0
Nimzo-Indian Defense: Reshevsky Variation,201302,2.0
Bogo-Indian Defense: Retreat Variation,201302,2.0
Polish Opening: Bugayev Advance Variation,201302,3.0
"Ruy Lopez: Morphy Defense, Fianchetto Defense Deferred",201302,3.0
"Italian Game: Hungarian Defense, Tartakower Variation",201302,1.0
"King's Gambit, Falkbeer Countergambit, Charousek Gambit Accepted",201302,4.0
Italian Game: Evans Gambit #2,201302,1.0
"Reti Opening: Reti Gambit, Keres Variation",201302,1.0
Marienbad System,201302,2.0
"King's Indian Defense: Semi-Classical Variation, Hollywood Variation",201302,3.0
"Ruy Lopez: Exchange Variation, Romanovsky Variation",201302,2.0
Goldsmith Defense: Picklepuss Defense,201302,2.0
"King's Indian Defense: Fianchetto Variation, Immediate Fianchetto",201302,1.0
Polish Opening: Outflank Variation,201302,4.0
"Queen's Gambit Accepted: Classical Defense, Steinitz Variation, Development Variation",201302,2.0
"Pterodactyl Defense: Western, Anhanguera",201302,1.0
Nimzowitsch Defense: Pirc Connection,201302,3.0
"Budapest Defense: Alekhine Variation, Abonyi Variation",201302,2.0
"Alekhine Defense: Hunt Variation, Lasker Simul Gambit",201302,1.0
Scotch Game: Cochrane Variation,201302,2.0
Neo-Gruenfeld Defense,201302,2.0
"Sicilian Defense: Scheveningen Variation, Classical Variation #2",201302,4.0
"King's Indian Defense: Fianchetto Variation, Karlsbad Variation",201302,4.0
"Bishop's Opening: Calabrese Countergambit, Jaenisch Variation",201302,3.0
Queen's Gambit Declined: Manhattan Variation,201302,2.0
King's Gambit Declined: Keene's Defense,201302,3.0
"Ruy Lopez: Exchange Variation, Bronstein Variation",201302,2.0
"Italian Game: Evans Gambit, Compromised Defense, Main Line",201302,1.0
"Four Knights Game: Symmetrical, Metger Unpin",201302,3.0
Benoni Defense: Franco-Sicilian Hybrid,201302,2.0
"Italian Game: Giuoco Piano, Therkatz-Herzog Variation",201302,2.0
"Latvian Gambit: Mayet Attack, Polerio-Svedenborg Variation",201302,2.0
"King's Gambit Accepted, Quade Gambit",201302,1.0
"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Exchange Line",201302,1.0
Scandinavian Defense: Bronstein Variation,201302,8.0
"French Defense: Winawer Variation, Petrosian Variation",201302,1.0
"Sicilian Defense: Smith-Morra Gambit Accepted, Chicago Defense",201302,1.0
"Nimzowitsch Defense: Scandinavian Variation, Bogoljubov Variation, Erben Gambit",201302,2.0
"Vienna Game: Vienna Gambit, Kaufmann Variation",201302,1.0
Sicilian Defense: Wing Gambit Deferred,201302,3.0
Ruy Lopez: Noah's Ark Trap,201302,1.0
King's Pawn Game: Philidor Gambit,201302,1.0
Sicilian Defense: Magnus Smith Trap,201302,2.0
"King's Indian Defense: Fianchetto Variation, Benjamin Defense",201302,1.0
Ruy Lopez: Central Countergambit,201302,4.0
Bird Opening: Sturm Gambit,201302,1.0
"Philidor Defense: Hanham Variation, Krause Variation",201302,1.0
"Benoni Defense: Classical Variation, Full Line",201302,1.0
"Italian Game: Classical Variation, Greco Gambit, Anderssen Variation",201302,2.0
"Tarrasch Defense: Classical Variation, Carlsbad Variation",201302,3.0
Ruy Lopez: Classical Defense: Boden Variation,201302,2.0
Sicilian Defense: Halasz Gambit,201302,1.0
"Sicilian Defense: O'Kelly Variation, Aronin System",201302,2.0
English Defense: Hartlaub Gambit Declined,201302,2.0
Scandinavian Defense: Schiller-Pytel Variation,201302,2.0
"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",201302,2.0
"King's Gambit, Falkbeer Countergambit, Charousek Gambit, Old Line",201302,10.0
Queen's Gambit Accepted: Godes Variation,201302,1.0
"Ruy Lopez: Classical Variation, Spanish Wing Gambit",201302,1.0
"Benko Gambit Accepted, Pawn Return Variation",201302,6.0
Carr Defense: Zilbermints Gambit,201302,2.0
"Latvian Gambit: Mayet Attack, Poisoned Pawn Variation",201302,1.0
"Nimzo-Indian Defense: Normal Variation, Bernstein Defense, Exchange Line",201302,1.0
"Queen's Gambit Refused: Baltic Defense, Queen Attack",201302,3.0
"Queen's Gambit Declined: Albin Countergambit, Janowski Variation",201302,1.0
Italian Game: Deutz Gambit,201302,8.0
"Ruy Lopez: Morphy Defense, Cozio Defense",201302,1.0
"Sicilian Defense: Najdorf Variation, Opocensky Variation, Modern Line",201302,1.0
King's Gambit: Zilbermints Double Countergambit,201302,1.0
Scotch Game: Vitzthum Attack,201302,2.0
Benoni Defense: Taimanov Variation,201302,2.0
King's Pawn Game: La Bourdonnais Gambit,201302,2.0
"Tarrasch Defense: Classical Variation, Reti Variation",201302,1.0
Semi-Slav Defense: Gunderam Gambit,201302,1.0
"Caro-Kann Defense: Classical Variation, Flohr Variation",201302,1.0
Latvian Gambit: Corkscrew Countergambit,201302,3.0
Three Knights Opening: Steinitz-Rosenthal Variation,201302,2.0
"Semi-Slav Defense: Noteboom Variation, Abrahams Variation",201302,2.0
"French Defense: Tarrasch Variation, Morozevich Variation",201302,1.0
Gruenfeld Defense: Botvinnik Variation,201302,1.0
Englund Gambit Complex: Zilbermints Gambit II,201302,2.0
Zukertort Opening: The Potato,201302,2.0
Queen's Pawn Game: Chandler Gambit,201302,1.0
"King's Indian Defense: Saemisch Variation, Double Fianchetto",201302,2.0
"Ruy Lopez: Closed Variations, Morphy Attack",201302,3.0
"Sicilian Defense: Dragon Variation, Classical Variation, Normal Line",201302,5.0
"English Opening: King's English, Erbenheimer Gambit",201302,1.0
Modern Defense: Beefeater Variation,201302,8.0
"King's Gambit Accepted, Double Muzio Gambit",201302,3.0
King's Pawn Game: Weber Gambit,201302,5.0
"Sicilian Defense: Lasker-Pelikan Variation, Bird Variation",201302,2.0
"King's Gambit Accepted, Kieseritzky Gambit, Rubinstein Variation",201302,1.0
Sicilian Defense: Myers Attack,201302,2.0
"Ruy Lopez: Exchange Variation, Alekhine Variation",201302,2.0
"Ruy Lopez: Morphy Defense, Schliemann Defense Deferred, Jaenisch Gambit Deferred",201302,1.0
King's Gambit Accepted: Soerensen Gambit,201302,1.0
"Sicilian Defense: Accelerated Dragon, Maroczy Bind, Breyer Variation",201302,2.0
"Bishop's Opening: Urusov Gambit, Keidansky Gambit",201302,3.0
Ruy Lopez: Classical Defense: Benelux Variation,201302,1.0
"Sicilian Defense: Najdorf Variation, Poisoned Pawn Variation",201302,1.0
"Modern Defense: Lizard Defense, Mittenberger Gambit",201302,4.0
Indian Game: Pseudo-Benko,201302,1.0
Queen's Indian Defense: Kasparov-Petrosian Variation,201302,2.0
"King's Indian Defense: Orthodox Variation, Classical System, Neo-Classical Line",201302,3.0
Dutch Defense: Blackburne Variation,201302,1.0
"Italian Game: Evans Gambit, Fontaine Countergambit",201302,1.0
"Blackmar-Diemer Gambit: Lemberger Countergambit, Diemer Attack",201302,1.0
Benoni Defense: Hawk Variation,201302,1.0
"Old Indian Defense: Janowski Variation, Grinberg Gambit",201302,1.0
"Slav Defense: Czech Variation, Classical System",201302,1.0
"Queen's Gambit Declined: Slav, Smyslov Variation",201302,1.0
Neo-Gruenfeld Defense: Delayed Exchange Variation,201302,2.0
"Italian Game: Classical Variation, Alexandre Gambit",201302,1.0
Queen's Gambit Declined: Neo-Orthodox Variation,201302,2.0
Sicilian Defense: Yates Variation,201302,1.0
Van Geet Opening: Reversed Scandinavian,201302,1.0
Tarrasch Defense: von Hennig Gambit,201302,1.0
"French Defense: Winawer Variation, Retreat Variation, Armenian Line",201302,1.0
"Benko Gambit Accepted, Modern Variation",201302,1.0
French Defense: MacCutcheon Variation,201302,1.0
Benko Gambit Accepted,201302,2.0
"Danish Gambit Accepted, Svenonius Defense",201302,1.0
"Benoni Defense: Classical Variation, Main Line",201302,1.0
"French Defense: Tarrasch Variation, Chistyakov Defense",201302,2.0
"Pterodactyl Defense: Western, Pterodactyl",201302,1.0
Benoni Defense: Pawn Storm Variation,201302,1.0
Bishop's Opening: Lopez Variation,201302,1.0
Formation: Hippopotamus Attack,201302,1.0
"Queen's Gambit Declined: Capablanca, Anti-Cambridge Springs Variation",201302,1.0
Scotch Game: Napoleon Gambit,201302,1.0
